student,undeclared (first use in this function),expected ';' before,expected expression before,expected identifier or '(' before,implicit declaration of function,expected ')' before,expected declaration or statement at end of input,invalid operands to binary,lvalue required as left operand of assignment,"expected '=', ',', ';', 'asm' or '__attribute__' before",expected '}' before,stray ,ld returned 1 exit status,too few arguments to function,subscripted value is neither array nor pointer nor vector,missing terminating,unknown type name,invalid type argument of unary,expected '(' before,incompatible type for argument
659,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,1,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0
663,29,1,4,6,8,2,3,1,1,1,0,0,0,2,1,0,0,0,0,3
668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,17,6,2,32,0,3,0,0,0,2,0,1,1,6,0,0,5,0,0,0
671,10,2,1,1,0,1,6,0,0,4,0,0,0,0,7,1,0,0,0,0
672,18,1,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
673,8,4,12,0,0,4,0,8,0,0,0,2,0,0,0,0,1,5,0,0
676,2,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
678,5,6,2,4,3,1,0,6,0,3,0,0,0,0,0,0,3,0,1,0
680,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,2,0,0,0
681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
686,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,7,1,0,4,2,0,0,0,4,0,0,2,0,0,0,1,1,0,0,0
690,7,4,6,1,3,2,2,0,0,0,0,0,0,1,6,0,0,6,0,0
693,9,5,0,3,5,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0
694,5,2,4,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0
696,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,3,1,3,1,1,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0
708,9,4,3,2,2,0,1,10,2,0,0,1,0,0,0,0,0,1,0,0
710,4,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
713,2,6,0,1,1,9,3,1,0,0,2,0,0,0,0,0,0,0,2,0
715,6,1,8,1,0,2,0,3,0,0,0,0,0,0,0,0,0,1,1,0
717,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
718,6,8,0,2,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
720,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
721,11,2,0,3,1,1,0,2,0,1,0,0,0,2,0,0,1,0,0,0
722,5,0,1,0,1,0,1,0,2,1,0,4,0,0,0,0,0,0,0,0
724,2,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
731,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,8,1,3,3,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0
733,23,4,4,0,7,1,0,3,0,1,0,0,0,0,0,0,0,1,0,1
735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,9,3,9,3,0,1,0,0,7,0,0,0,0,0,1,0,1,2,0,3
741,2,4,2,0,3,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0
744,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
747,13,2,4,3,6,0,6,4,2,0,0,1,1,0,4,0,1,2,0,0
750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,16,1,5,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
754,2,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
763,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
766,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
767,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
773,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
778,9,4,4,4,3,2,2,0,0,0,2,0,0,0,2,0,1,0,0,0
780,15,2,0,3,3,2,2,14,0,0,0,0,0,2,0,0,1,1,0,14
781,1,0,0,1,1,1,0,0,0,3,0,0,5,1,0,0,0,0,0,0
783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,9,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
795,5,3,1,0,5,1,0,2,0,1,0,0,0,1,0,0,1,1,0,3
797,9,3,0,6,7,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0
798,10,1,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
799,6,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
804,22,3,5,3,6,1,2,0,1,0,0,0,0,0,1,0,1,1,0,0
806,5,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,2,5,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
814,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
815,1,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
820,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,1,1,0,0,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0
824,11,2,0,5,1,1,6,1,1,1,0,0,0,0,0,0,0,1,0,0
825,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
828,7,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
829,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,5,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,2,1,0,0
837,10,0,1,0,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0
840,4,4,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
843,16,3,5,0,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0
846,0,0,9,2,0,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0
847,14,4,2,3,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5
849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,7,4,1,1,1,0,3,0,0,1,0,0,5,0,0,0,0,0,0,0
852,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,2,0,7,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
857,8,4,0,0,6,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0
859,7,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
862,6,1,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
864,5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,0,0
865,15,3,2,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,9,2,3,0,20,2,1,2,1,1,0,0,3,1,3,0,6,1,0,0
869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,0,2,3,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
872,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
873,11,1,2,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,5
874,12,13,1,2,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0
876,1,1,0,3,0,0,3,0,2,1,0,1,1,0,0,0,0,0,0,0
877,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
878,24,6,11,0,3,5,1,0,0,1,0,0,0,0,0,0,2,0,0,0
879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
885,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
886,5,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,2,0,0,2
887,4,0,1,1,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0
888,6,2,1,0,1,4,4,0,0,0,0,0,0,2,0,0,2,0,0,0
889,15,3,12,1,0,1,4,20,1,2,0,1,1,2,1,0,0,1,0,0
893,1,5,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0
896,2,1,0,0,2,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0
898,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,8,0,0,0,5,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0
904,15,1,18,2,8,0,11,8,2,0,0,2,0,1,0,0,4,0,0,0
