student,undeclared (first use in this function),expected ';' before,expected expression before,expected identifier or '(' before,implicit declaration of function,expected ')' before,expected declaration or statement at end of input,invalid operands to binary,lvalue required as left operand of assignment,"expected '=', ',', ';', 'asm' or '__attribute__' before",expected '}' before,stray ,ld returned 1 exit status,too few arguments to function,subscripted value is neither array nor pointer nor vector,missing terminating,unknown type name,invalid type argument of unary,expected '(' before,incompatible type for argument
659,6,4,8,1,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1
660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,1,6,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0
663,19,6,14,1,4,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0
668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,30,38,15,9,1,10,9,0,16,13,0,0,0,0,0,0,0,0,4,0
671,25,10,3,9,1,11,10,7,4,3,0,1,0,0,0,2,0,0,11,0
672,21,10,6,13,5,7,10,0,10,1,1,2,0,0,0,0,0,0,0,0
673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,4,3,0,1,3,0,2,0,0,2,0,7,0,0,0,2,0,0,0,0
678,14,13,15,3,5,5,1,4,10,2,2,0,0,4,0,0,2,0,1,0
680,2,4,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
681,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,6,7,3,1,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
685,0,3,4,0,2,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0
686,0,6,6,0,4,3,1,3,0,3,0,0,0,0,0,1,0,0,0,0
687,34,20,6,12,15,9,3,0,4,7,4,0,0,0,0,0,0,0,1,0
690,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
693,11,5,3,10,0,1,9,2,6,0,4,0,0,0,0,0,0,0,0,0
694,3,12,2,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
696,14,12,1,1,0,0,5,0,1,5,21,0,0,0,0,0,0,0,1,0
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,7,14,15,5,5,5,2,1,0,1,0,0,0,0,0,0,2,0,1,0
708,15,9,13,2,9,6,8,0,1,5,1,0,0,0,0,0,0,0,3,0
710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
715,7,0,1,0,0,0,0,3,2,0,4,0,0,0,0,0,0,0,0,0
717,7,8,5,0,0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0
718,5,16,5,3,0,3,2,10,1,6,0,1,0,0,0,2,0,0,0,0
720,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,2,6,1,0,4,10,1,0,0,1,1,0,0,0,0,0,0,0,2,0
724,2,13,2,0,0,4,2,0,1,0,0,0,0,0,0,2,0,0,0,0
729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,13,2,4,4,4,1,2,0,4,0,2,0,0,0,0,1,0,0,2,1
733,22,8,4,5,3,15,7,0,11,0,1,1,0,1,0,0,0,0,0,0
735,5,1,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
736,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,10,6,5,2,2,3,2,0,5,0,10,0,0,0,0,1,0,0,0,0
741,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
744,6,3,0,2,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0
745,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,13,16,15,3,2,9,7,0,3,2,7,0,0,0,0,0,0,1,1,0
750,3,1,2,1,5,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0
752,2,1,6,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0
754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,0,3,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,5,8,4,4,11,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0
766,4,3,5,0,1,1,2,3,0,0,2,2,0,0,0,1,0,0,0,0
767,21,11,3,1,0,6,2,6,1,3,1,0,0,1,0,0,0,0,3,1
773,2,5,3,2,0,8,0,0,2,1,2,0,0,0,0,0,0,0,0,0
778,20,23,8,5,1,5,7,0,5,2,1,4,0,0,0,3,1,0,2,0
780,0,1,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
781,9,2,2,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0
783,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
784,1,6,2,5,0,0,0,0,6,0,5,0,0,0,0,0,0,0,1,0
789,5,10,0,5,1,1,1,0,7,0,1,0,0,0,0,0,1,0,0,0
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,7,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
797,23,8,14,4,2,13,2,14,1,0,1,2,0,0,0,1,0,5,2,0
798,5,4,6,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,5,0
799,0,1,1,0,5,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
804,12,11,6,2,0,7,6,0,5,0,3,0,0,0,0,0,0,0,2,0
806,3,6,7,1,9,1,1,0,0,1,3,0,0,0,0,0,0,4,0,0
809,3,15,6,1,17,2,0,0,4,0,2,0,0,0,0,0,0,1,0,0
814,17,14,1,13,0,1,26,0,0,0,0,5,0,0,0,5,0,0,4,0
815,17,13,7,7,3,0,10,0,0,3,0,0,0,0,0,0,0,0,1,0
820,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
821,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,7,5,3,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,2,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
829,13,2,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
830,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,2,2,2,5,0,0,0,0,4,0,3,2,0,0,0,0,0,0,1,0
832,1,2,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
834,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,7,4,1,3,0,2,0,3,0,1,5,0,0,0,0,1,0,0,8,0
840,16,18,4,0,0,1,0,3,1,1,1,0,0,2,0,0,0,0,2,0
843,15,9,4,5,5,5,11,0,3,0,0,0,0,1,0,0,0,0,0,0
846,9,5,9,4,2,7,1,0,5,0,8,0,0,0,0,0,0,0,2,0
847,9,5,4,6,0,7,6,1,1,0,0,1,0,0,0,0,0,0,2,0
849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,15,12,3,4,7,3,2,0,1,1,0,2,0,0,0,1,0,0,1,0
852,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,8,4,3,1,2,10,2,7,7,0,0,0,0,0,0,2,0,0,0,0
857,3,9,17,7,1,1,2,0,5,0,3,0,0,0,0,0,0,0,0,0
859,3,6,1,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0
862,1,0,0,4,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0
864,2,7,8,2,3,5,11,0,5,0,7,0,0,0,0,0,0,0,0,0
865,19,14,6,6,0,3,5,0,6,0,2,0,0,0,0,0,0,0,0,0
867,1,6,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
868,4,2,4,1,3,3,0,0,7,0,0,0,0,0,0,0,0,0,1,0
869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,7,28,11,21,1,16,14,0,2,11,2,1,0,2,0,0,0,0,4,0
872,12,6,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
873,7,12,3,9,1,3,2,1,2,2,0,1,0,0,0,0,0,0,0,0
874,9,6,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0
876,5,16,5,4,1,2,3,1,2,1,2,0,1,1,0,0,0,0,3,0
877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,8,7,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,1,5,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
885,5,6,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
886,8,11,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,2,0,0
887,7,6,12,2,5,7,0,3,1,0,0,0,0,1,0,0,0,0,0,0
888,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
889,13,10,7,10,1,1,2,0,1,0,3,0,0,0,0,0,0,0,1,0
893,6,6,1,6,0,14,1,0,1,0,1,0,0,0,0,0,0,0,0,0
896,1,1,0,2,1,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0
898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,9,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
904,9,3,5,3,0,12,14,1,0,1,0,0,0,0,1,0,0,0,1,0
