student,undeclared (first use in this function),expected ';' before,expected expression before,expected identifier or '(' before,implicit declaration of function,expected ')' before,expected declaration or statement at end of input,invalid operands to binary,lvalue required as left operand of assignment,"expected '=', ',', ';', 'asm' or '__attribute__' before",expected '}' before,stray ,ld returned 1 exit status,too few arguments to function,subscripted value is neither array nor pointer nor vector,missing terminating,unknown type name,invalid type argument of unary,expected '(' before,incompatible type for argument
659,6,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,6,1,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0
668,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
670,8,0,0,4,5,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0
671,3,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
678,6,4,3,2,4,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0
680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
686,6,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,7,0,0,1,12,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0
690,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
693,12,3,1,8,2,0,0,0,1,7,0,0,4,0,5,1,1,0,0,0
694,4,6,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
696,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
705,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,5,2,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
710,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,3,0,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
718,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
720,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
721,16,16,6,3,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
722,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,20,5,3,3,6,1,1,2,0,0,0,0,0,0,0,1,5,1,0,0
733,24,12,1,1,3,4,1,0,2,0,0,0,0,2,0,0,3,0,0,0
735,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,4,6,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
741,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,12,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,1,0,0,0,0,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0
754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,0,2,4,0,0,2,0,0,2,3,1,0,0,0,0,2,0,0,1,0
766,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,5,1,1,0,2,1,0,0,0,2,0,0,0,0,0,0,2,0,1,0
773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
783,5,2,3,0,1,1,0,1,2,2,0,0,0,0,0,0,0,2,0,0
784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,10,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
797,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
798,7,6,2,0,1,0,4,0,0,2,0,0,4,1,2,0,0,0,0,0
799,24,8,9,1,2,8,0,0,0,0,0,0,0,4,0,0,4,1,0,5
804,10,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
806,11,2,0,2,0,5,1,3,4,0,3,0,0,2,0,1,0,0,0,0
809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
815,6,0,4,0,2,0,2,0,5,0,0,0,0,0,0,0,0,1,0,0
820,9,5,1,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,5,2,0,2,2,1,0,0,0,2,0,0,3,0,0,0,1,0,0,0
840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,6,1,1,3,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0
847,6,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
849,12,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,12,6,2,0,2,1,3,0,4,1,1,0,0,0,0,0,1,2,0,0
852,4,0,0,1,6,1,0,0,0,3,0,0,0,1,3,0,0,0,0,0
853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,2,3,1,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0
857,2,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
859,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,5,7,4,1,1,2,1,0,1,0,1,0,0,1,0,0,0,4,0,1
865,32,0,9,1,1,2,5,3,0,0,0,0,0,0,0,0,2,2,0,0
867,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,16,2,2,2,8,2,1,5,1,0,1,0,0,0,0,0,2,0,0,0
869,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,3
870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
874,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
879,12,2,1,1,1,1,1,3,1,1,0,0,0,1,0,0,0,0,0,0
883,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
885,4,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
886,25,4,3,2,2,3,0,0,1,0,0,0,0,2,0,0,1,0,0,0
887,1,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,7,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
893,1,5,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,3,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0
904,4,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
