student,undeclared (first use in this function),expected ';' before,expected expression before,expected identifier or '(' before,implicit declaration of function,expected ')' before,expected declaration or statement at end of input,invalid operands to binary,lvalue required as left operand of assignment,"expected '=', ',', ';', 'asm' or '__attribute__' before",expected '}' before,stray ,ld returned 1 exit status,too few arguments to function,subscripted value is neither array nor pointer nor vector,missing terminating,unknown type name,invalid type argument of unary,expected '(' before,incompatible type for argument
659,5,3,0,0,6,2,0,4,0,0,0,0,0,0,8,0,0,0,0,1
660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
663,4,1,3,0,2,0,3,0,2,0,0,0,0,4,1,0,0,1,0,2
668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,14,1,3,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
671,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
672,13,0,0,4,3,0,0,0,2,0,0,0,0,8,1,0,0,0,0,1
673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,7,0,1,5,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0
678,8,7,4,2,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0
680,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
685,4,0,1,0,6,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,11,6,2,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
690,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
693,5,2,0,0,2,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0
694,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,4,3,4,4,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
708,14,5,1,2,1,0,5,0,0,0,0,0,1,2,0,0,0,0,0,0
710,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
717,5,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,5,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
724,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,22,3,4,0,2,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0
735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,14,0,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
747,16,1,0,1,9,1,0,0,0,0,0,0,0,0,2,0,1,0,1,1
750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766,4,1,0,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
767,6,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,4,0,0,0
773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,11,2,0,0,1,0,1,0,0,3,0,0,0,0,0,3,2,0,0,0
780,9,1,1,1,15,0,0,4,1,1,2,0,0,1,0,2,0,0,1,0
781,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
795,4,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
797,13,1,4,4,0,5,2,4,16,0,0,0,0,0,0,0,0,0,0,0
798,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,5,2,0,0,7,1,0,0,2,0,0,0,0,0,0,1,2,5,0,3
804,13,1,11,1,8,1,1,1,1,0,0,0,0,4,0,0,0,0,0,0
806,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
809,15,7,1,4,3,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
814,8,3,0,3,8,1,0,0,0,4,0,0,3,0,0,0,0,0,0,0
815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,3,3,1,1,6,1,1,0,0,2,0,0,0,0,0,0,0,2,0,11
825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
829,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,5,0,0
830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,4,10,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
843,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
846,1,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
847,11,2,4,0,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0
849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,17,10,5,3,7,2,3,0,0,0,1,0,0,0,0,0,3,0,1,1
852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,2,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
859,6,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,4,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,22,10,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
865,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,19,2,2,5,1,3,4,1,0,2,0,0,2,8,1,0,0,0,0,0
869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,7,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
873,9,3,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
874,7,0,0,0,9,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0
876,2,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
877,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
886,9,2,4,0,4,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0
887,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,12,4,3,1,1,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0
889,24,11,4,0,0,7,3,2,2,0,0,0,0,0,0,0,0,0,0,0
893,15,3,2,2,9,3,0,5,0,0,0,0,0,1,1,0,2,3,0,1
896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,20,3,4,0,4,0,2,2,0,3,0,0,0,0,1,1,0,1,0,0
904,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
