student,undeclared (first use in this function),expected ';' before,expected expression before,expected identifier or '(' before,implicit declaration of function,expected ')' before,expected declaration or statement at end of input,invalid operands to binary,lvalue required as left operand of assignment,"expected '=', ',', ';', 'asm' or '__attribute__' before",expected '}' before,stray ,ld returned 1 exit status,too few arguments to function,subscripted value is neither array nor pointer nor vector,missing terminating,unknown type name,invalid type argument of unary,expected '(' before,incompatible type for argument
659,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
670,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0
671,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
672,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,1,1,0,0,5,1,0,3,0,2,0,0,1,0,0,0,0,0,0,0
680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
690,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,11,3,3,2,3,0,3,0,2,1,0,5,2,0,0,1,0,1,0,3
694,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,3,1,2,1,1,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0
708,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,4,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
720,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
721,9,3,1,0,5,3,1,1,0,0,0,0,1,1,0,0,1,4,0,1
722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,10,1,0,2,1,0,0,2,0,0,0,0,1,0,1,0,3,0,0,3
733,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0
741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,3,4,0,1,2,0,2,0,1,2,0,1,3,1,0,0,0,1,0,0
750,12,2,0,12,4,1,1,1,0,0,0,0,0,2,0,0,1,0,0,0
752,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,5,1,1,0,2,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0
767,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,3,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
799,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,6,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0
809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,7,0,0,5,2,0,3,4,1,0,0,0,0,0,0,0,0,1,0,0
821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,1,2,0,3,2,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0
825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,8,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0
849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,5,3,1,1,0,1,0,0,2,1,0,2,0,0,0,0,2,0,0,0
852,2,0,0,1,1,0,4,0,0,0,0,0,0,1,5,1,0,0,0,0
853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
864,1,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0
865,0,1,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,10,1,1,0,6,1,2,0,2,0,0,2,0,4,0,0,0,1,0,2
869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
873,3,2,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,5,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,10,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0
879,3,0,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
883,0,1,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,7,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
888,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,6,3,1,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,3,0
896,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,4,2,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
