student,undeclared (first use in this function),expected ';' before,expected expression before,expected identifier or '(' before,implicit declaration of function,expected ')' before,expected declaration or statement at end of input,invalid operands to binary,lvalue required as left operand of assignment,"expected '=', ',', ';', 'asm' or '__attribute__' before",expected '}' before,stray ,ld returned 1 exit status,too few arguments to function,subscripted value is neither array nor pointer nor vector,missing terminating,unknown type name,invalid type argument of unary,expected '(' before,incompatible type for argument
659,4,3,1,0,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0
660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,4,5,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
663,16,4,2,4,1,4,4,0,0,0,0,0,0,0,5,0,0,0,0,0
668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,14,0,1,0,0,0,1,0,11,1,0,1,0,0,0,0,0,0,0,0
671,4,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
672,8,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,2,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
678,7,10,4,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0
680,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
685,10,3,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
686,10,4,4,6,2,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0
687,3,2,1,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0
690,9,6,7,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
693,2,2,2,2,0,3,0,4,4,0,3,1,0,0,9,2,0,0,0,0
694,0,5,2,3,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
696,4,10,12,0,0,12,0,0,0,2,0,0,0,0,0,1,0,0,1,0
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,1,4,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
708,11,6,6,8,1,0,1,0,1,3,1,0,0,0,7,0,0,0,0,0
710,3,0,3,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
713,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,15,11,4,2,1,4,7,0,0,1,2,2,0,0,3,1,0,0,0,0
718,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
720,2,8,4,1,1,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0
721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,4,3,2,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0
729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,24,8,3,4,8,7,5,1,5,2,0,1,0,0,5,3,0,1,1,0
733,9,11,4,0,1,6,5,0,0,0,0,2,0,0,0,0,0,0,0,0
735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,10,5,2,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0
741,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,3,4,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
745,14,3,8,6,0,0,5,0,1,1,4,0,0,0,0,0,0,0,0,0
747,28,18,9,2,4,3,1,1,2,0,0,0,0,0,4,2,0,0,0,0
750,12,15,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,4,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
754,6,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
763,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
764,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
767,3,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,7,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
780,13,1,4,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0
781,5,3,3,1,0,2,1,3,0,2,1,0,0,0,0,2,1,0,0,0
783,6,8,3,0,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0
784,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,4,10,1,2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0
797,9,13,3,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
798,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,17,0,0,0,9,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0
804,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0
806,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
809,2,2,5,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
814,33,4,0,0,0,1,11,0,0,0,0,0,0,0,0,2,0,0,0,0
815,5,6,1,1,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0
820,12,6,1,0,3,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0
821,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,9,4,5,3,0,2,8,1,0,3,2,1,0,0,0,6,0,0,0,0
825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,3,2,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0
829,2,6,2,0,2,3,1,0,0,0,0,2,0,0,0,1,0,0,1,0
830,1,7,2,0,0,1,1,0,2,0,0,0,0,0,0,5,0,0,0,0
831,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
832,5,0,3,1,2,2,0,0,2,0,0,0,0,0,0,5,0,0,0,0
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,5,4,1,2,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
840,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
846,3,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0
847,3,5,0,3,1,2,4,0,4,0,0,0,0,0,0,1,0,0,0,0
849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,5,6,0,0,2,2,3,0,1,0,0,0,0,0,0,2,0,0,0,0
852,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,15,1,1,0,0,2,5,0,0,0,0,0,0,0,0,0,3,0,0,0
857,14,3,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
859,19,7,7,1,0,5,3,0,0,0,0,0,0,0,2,1,0,0,0,0
862,5,6,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
864,7,9,1,2,1,1,4,0,7,2,0,0,0,0,0,1,0,0,0,0
865,33,10,3,1,4,1,2,1,0,0,0,0,0,5,0,1,0,0,0,0
867,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
868,19,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
873,12,12,3,1,0,7,6,0,0,3,0,1,0,0,1,0,0,0,0,0
874,10,3,8,2,3,5,0,0,2,0,0,0,0,0,0,0,0,0,1,0
876,10,2,0,2,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
877,15,5,1,1,0,5,2,0,1,1,1,0,0,0,0,0,0,0,1,0
878,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
879,3,3,1,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,2,0
883,2,2,0,0,2,2,1,0,0,0,0,0,0,0,2,0,0,1,0,0
885,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
886,5,1,1,1,0,0,1,0,0,0,0,1,0,0,2,0,2,0,0,0
887,8,10,0,1,1,1,0,0,3,0,0,0,0,0,0,6,0,0,5,0
888,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
889,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
893,8,3,1,0,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
896,3,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
